Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Demaryius Thomas (DEN, WR)",1442,141,10,567,0,0,0,0,0,0,3,0,221.7,DEN
"Michael Crabtree (OAK, WR)",1105,127,9,544,8,1,0,0,0,0,0,0,186.55,SF
"Julio Jones (ATL, WR)",1198,128,10,511,30,6,0,0,0,0,0,0,202.55,ATL
"Randall Cobb (GB, WR)",954,104,8,456,132,10,0,0,0,0,4,0,168.6,GB
"Dez Bryant (DAL, WR)",1357,135,12,438,-5,2,0,0,0,0,5,0,219.45,DAL
"T.Y. Hilton (IND, WR)",861,90,7,378,29,5,0,0,0,1,1,0,141.5,IND
"A.J. Green (CIN, WR)",1350,164,11,361,38,4,0,0,0,0,2,0,225.05,CIN
"Antonio Brown (PIT, WR)",787,106,5,353,24,7,0,0,0,2,4,1,117.60000000000001,PIT
"Brandon Marshall (NYG, WR)",1508,192,11,339,-2,1,0,0,0,0,2,0,242.10000000000002,CHI
"Josh Gordon (CLE, WR)",805,95,5,331,0,0,0,0,0,0,1,0,121.0,CLE
"Kendall Wright (CHI, WR)",626,104,4,314,4,1,0,0,0,0,1,0,101.0,TEN
"Pierre Garcon (SF, WR)",644,68,4,313,2,1,0,0,0,0,0,0,99.85000000000001,WAS
"Jeremy Kerley (SF, WR)",827,95,2,292,8,5,0,42,0,1,4,0,102.5,NYJ
"Justin Blackmon (JAC, WR)",865,132,5,284,23,2,0,0,0,0,1,0,132.8,JAC
"Larry Fitzgerald (ARI, WR)",798,156,4,282,0,0,0,0,0,0,0,0,121.55,ARI
"Mike Wallace (BAL, WR)",838,119,8,268,7,5,0,0,0,0,2,0,144.5,PIT
"Steve Smith (BAL, WR)",1174,138,4,268,27,3,0,0,0,0,1,0,160.35,CAR
"Eric Decker (NYJ, WR)",1064,122,13,267,0,0,0,0,0,0,0,0,205.65,DEN
"Golden Tate (DET, WR)",682,67,7,258,20,3,0,23,1,1,1,0,125.45,SEA
"Jeremy Maclin (KC, WR)",857,122,7,253,0,0,0,0,0,0,1,0,142.95,PHI
"Jordy Nelson (GB, WR)",745,73,7,251,0,0,0,0,0,0,0,0,128.75,GB
"Danny Amendola (NE, WR)",666,101,3,240,8,2,0,0,0,0,3,0,95.14999999999999,STL
"Darrius Heyward-Bey (PIT, WR)",606,80,5,230,16,2,0,0,0,0,0,0,102.44999999999999,OAK
"DeSean Jackson (TB, WR)",700,87,2,225,-7,3,0,0,0,0,1,0,90.55,PHI
"Andre Roberts (ATL, WR)",759,114,5,221,29,4,0,0,0,0,1,0,122.80000000000001,ARI
"Torrey Smith (PHI, WR)",855,110,8,211,9,3,0,0,0,0,0,0,146.65,BAL
"Emmanuel Sanders (DEN, WR)",626,74,1,185,4,1,0,0,0,0,3,0,74.0,PIT
"Harry Douglas (TEN, WR)",396,59,1,153,4,2,0,0,0,0,1,0,53.5,ATL
"Julian Edelman (NE, WR)",235,32,3,138,45,4,0,0,0,0,2,0,47.25,NE
"Kenny Britt (CLE, WR)",589,90,4,138,0,0,0,0,0,0,2,0,90.15,TEN
"Dwayne Harris (NYG, WR)",222,31,1,115,0,0,0,0,0,0,0,0,32.45,DAL
"Jarius Wright (MIN, WR)",310,36,2,109,11,2,0,0,0,0,0,0,49.6,MIN
"Devin Hester (SEA, WR)",242,40,1,102,6,3,0,0,0,0,1,0,34.550000000000004,CHI
"Eddie Royal (CHI, WR)",234,44,1,90,22,3,0,0,0,0,1,0,35.35,SD
"Doug Baldwin (SEA, WR)",366,50,3,82,0,0,0,0,0,0,0,0,61.85,SEA
"Rueben Randle (CHI, WR)",298,32,3,73,0,0,0,0,0,0,2,0,48.55,NYG
"Mohamed Sanu (ATL, WR)",154,25,4,71,15,5,0,73,1,1,0,0,50.9,CIN
"Travis Benjamin (SD, WR)",298,37,2,69,66,6,0,0,0,0,1,0,50.9,CLE
"Alshon Jeffery (PHI, WR)",367,48,3,65,0,0,0,0,0,0,0,0,60.7,CHI
"Aldrick Robinson (SF, WR)",237,19,3,62,14,1,0,0,0,0,0,0,45.85,WAS
"Brandon Tate (BUF, WR)",211,25,1,60,0,1,0,0,0,0,4,0,22.35,CIN
"Cole Beasley (DAL, WR)",128,24,0,59,0,0,0,0,0,0,0,0,16.55,DAL
"Keshawn Martin (DET, WR)",85,28,1,37,53,4,0,0,0,0,1,0,20.3,HOU
"Marvin Jones (DET, WR)",201,32,1,34,47,3,0,0,0,0,0,0,35.300000000000004,CIN
"Brian Quick (WAS, WR)",156,27,2,32,0,0,0,0,0,0,0,0,30.35,STL
"Rishard Matthews (TEN, WR)",151,20,0,30,0,0,0,0,0,0,0,0,17.85,MIA
"Deonte Thompson (CHI, WR)",51,6,0,23,0,0,0,0,0,0,1,0,4.35,BAL
"Arrelious Benn (JAC, WR)",26,6,0,22,16,3,0,0,0,0,1,0,3.2,TB
"Terrelle Pryor (WAS, WR)",22,1,0,21,51,10,1,155,2,30,0,1,25.55,OAK
"Ted Ginn (NO, WR)",1,2,0,5,7,1,0,0,0,0,4,0,-6.7,SF
"Andre Holmes (BUF, WR)",11,2,0,3,0,0,0,0,0,0,0,0,1.6,DAL
"LaRon Byrd (CAR, WR)",8,2,0,2,0,0,0,0,0,0,0,0,1.05,ARI
"Jermaine Kearse (SEA, WR)",31,7,0,1,0,0,0,0,0,0,0,0,3.85,SEA
"Eric Weems (TEN, WR)",27,4,0,1,0,0,0,0,0,0,1,0,1.2000000000000002,CHI
"Matthew Slater (NE, WR)",0,0,0,0,0,0,0,0,0,0,0,0,0.0,NE
"Josh Bellamy (CHI, WR)",0,0,0,0,0,0,0,0,0,0,0,0,0.0,KC
